facility_id,data_sources,original_ids,last_updated,facility_name,operator_name,address,phone,prefecture,process_tags,daily_capacity,accepted_materials,is_registered,is_certified,is_methane,registration_no,expiration_date,url,description,image_url,latitude,longitude
4315ebf4-0672-45f8-b49f-479527eec276,['registered'],{'registered': '3'},2026-01-06T23:31:49.514238,株式会社橋本 関工場（関エコフィードセンター）,株式会社橋本,岐阜県関市尾太町41番、44番2岐阜県関市下有知字未洞5560番8,0574-63-1111,,['飼料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,3.0,R11.3.30,,,,35.5087557,136.9297963
04e1c60f-56c8-411d-9d40-8dac60f1745e,['certified'],{'certified': '24'},2026-01-06T23:31:49.520361,株式会社橋本 関エコフィード / センター,株式会社橋本,岐阜県関市尾太町41番地,,,['飼料化'],,,False,True,False,24.0,,,食品関連事業者: ユニー株式会社 / 株式会社ファミリーマート / 収集先: 石川県 ：白山市 / 山梨県 ：甲斐市 / 岐阜県 ：多治見市、美 / 濃市、瑞浪市、加茂郡川 / 辺町、御嵩町 / 静岡県 ：静岡市、浜松 / 市、島田市、,,35.5087557,136.9297963
96555274-e752-40d8-ae72-ab0f8c5e99c8,['certified'],{'certified': '46'},2026-01-06T23:31:49.526358,株式会社橋本関工場 / （関エコフィードセンター）,株式会社橋本,岐阜県関市尾太町41番外２ 筆,,,['飼料化'],,,False,True,False,46.0,,,食品関連事業者: 株式会社平和堂 / 収集先: 滋賀県 ：草津市、守山 / 市、野州市、東近江市、 / 近江八幡市、竜王町、彦 / 根市、長浜市、犬上郡豊 / 郷町,,35.5087557,136.9297963
c66de591-5ccb-41f2-ad5f-8283b90b9e4b,['methane'],{'methane': '34'},2026-01-06T23:31:49.541099,岡山県畜産バイオマス利活用実証展示施設,岡山県,岡山県久米郡美咲町北2272,,岡山県,['湿式中温'],2.7,事業系生ごみ,False,False,True,,,,事業方式: 公設公営方式,,35.0393882,133.8402406
94ef839f-9e93-4da5-b774-e89b3a8200b7,['registered'],{'registered': '3'},2026-01-06T23:31:49.555060,有限会社立龍美掃 第２平田リサイクルセンター、第３平田リサイクルセンター,有限会社立龍美掃,岡山県倉敷市平田７１０番７、７０４番６、７０８番５,086-422-8897,,['飼料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,3.0,R11.6.26,,,,34.613002,133.7806218
ba40ce7b-53f5-48d8-8d89-c935df085163,['registered'],{'registered': '4'},2026-01-06T23:31:49.563807,バイオディーゼル岡山 食品リサイクル工場,バイオディーゼル岡山株式会社,岡山県岡山市南区築港栄町７番49、７番50,086-261-6050,,['メタン化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,4.0,R9.11.30,,,,34.598283,133.945852
553e688a-88bc-4cc7-9e7c-b3cd6e3edddb,['syokuri'],{'syokuri': '699'},2026-01-06T23:31:49.571341,真庭広域廃棄物リサイクル事業協同組合,真庭広域廃棄物リサイクル事業協同組合,岡山県真庭市中429番地1,0857-45-7773,岡山県,[],,収集運搬業他,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.0598632,133.752055
97650d5c-7885-4846-8204-b0e8c9e1af41,['registered'],{'registered': '2'},2026-01-06T23:31:49.578758,株式会社白滝有機産業 岡山工場,株式会社白滝有機産業,岡山県美作市白水1303-1，1303-2,086-230-1122,,['肥料化事業'],,産業廃棄物,True,False,False,2.0,R11.12.21,,,,34.9735417,134.2734771
d581fe02-d968-4191-ace2-539c33e6693f,['syokuri'],{'syokuri': '698'},2026-01-06T23:31:49.585052,株式会社三美産業,株式会社三美産業,岡山県高梁市川上町三沢4342-2,0866-48-2878,岡山県,[],,収集運搬業他,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,34.6977996,133.500464
e4477c6a-dfa7-41be-896b-935dee5f3764,['syokuri'],{'syokuri': '435'},2026-01-06T23:31:49.593169,株式会社岩手環境事業センター,株式会社岩手環境事業センター,岩手県北上市二子町上野112-1,0197-66-3171,岩手県,['肥料化'],,食品リサイクラー,False,False,False,,,,食品加工汚泥、し尿汚泥、及び生ごみ等を混合して堆肥化を図っている、岩手県再生利用認定製品です。 近隣の市町村から排出された有機性廃棄物を処理し、機械散布が可能なように選別された堆肥です。 各農家、ゴルフ場、法面工事等、幅広く利用して循環型社会の構築を図っています。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,39.3087397,141.1254855
7a7b7170-1483-4018-b496-9f0335d95998,['registered'],{'registered': '2'},2026-01-06T23:31:49.603516,株式会社岩手環境事業センター,株式会社岩手環境事業センター,岩手県北上市黒岩4地割75番地35、36、37、38、39、40、41、42、43、54、55、56、72,0197-66-3171,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,2.0,R9.9.30,,,,39.304435,141.1771735
5461fa8d-f630-4511-9b88-45a5f3312ba9,['methane'],{'methane': '9'},2026-01-06T23:31:49.610161,くずまき高原牧場バイオガスプラント,くずまき高原牧場,岩手県岩手郡葛巻町40-57-176,,岩手県,['湿式中温'],14.0,"家庭系生ごみ, 事業系生ごみ",False,False,True,,,,事業方式: 公設民営方式（DBO）,,40.0398211,141.4366957
a622e6ee-61bb-4c75-b6a9-cb4aa92a9c84,['registered'],{'registered': '4'},2026-01-06T23:31:49.617484,㈱バイオマスパワーしずくいし 小岩井事業所,株式会社バイオマスパワーしずくいし,岩手県岩手郡雫石町中黒沢川17-7、17-9、17-11,019-692-5010,,"['メタン化事業', '肥料化事業']",,"一般廃棄物, 産業廃棄物",True,False,False,4.0,R8.11.7,,,,39.734662,141.002864
9b029b50-c1a4-4ffe-b400-51dde0ea75f2,['methane'],{'methane': '10'},2026-01-06T23:31:49.624834,バイオマスパワーしずくいし,(株)バイオマスパワーしずくいし,岩手県岩手郡雫石町中黒沢川17番地７他,,岩手県,['湿式中温'],51.95,事業系生ごみ,False,False,True,,,,事業方式: 民設民営方式,,39.734662,141.002864
19072ed0-b4f3-442e-a723-1baccf2cea9f,['syokuri'],{'syokuri': '676'},2026-01-06T23:31:49.631418,株式会社齊藤興業,株式会社齊藤興業,岩手県盛岡市黒川12-18,019-696-2526,岩手県,[],,収集運搬業他 / その他,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,39.636711,141.1914631
27ee42c7-ca86-4e6a-aa0d-ec3693ae2682,['registered'],{'registered': '1'},2026-01-06T23:31:49.639046,金ケ崎町高品質堆肥製造施設,有限会社オーガニック金ヶ崎,岩手県胆沢郡金ケ崎町西根駒沢3番地,0197-43-3310,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,1.0,R9.3.14,,,,39.196349,141.1124685
c004d13a-668c-4558-9590-0225dc7140b0,['registered'],{'registered': '5'},2026-01-06T23:31:49.647049,岩手コンポスト株式会社 本社工場,岩手コンポスト株式会社,岩手県花巻市石鳥谷町五大堂第6地割1番3、1番4、1番11、1番12、1番13、9番、10番、32番1、33番、34番1、34番2、34番3,0198-47-2999,,['肥料化事業'],,"一般廃棄物, 産業廃棄物, 有価物",True,False,False,5.0,R9.3.14,,,,39.4363342,141.1998698
5c2a1234-0eea-49db-a6db-e01cb349a279,['registered'],{'registered': '3'},2026-01-06T23:31:49.654724,有限会社広島水産加工 製造工場,有限会社広島水産加工,広島県呉市阿賀南六丁目2番10号,0823-71-7634,,"['飼料化事業', '油脂化事業']",,"一般廃棄物, 産業廃棄物, 有価物",True,False,False,3.0,R11.8.10,,,,34.2278534,132.5939311
8835fb3f-bee0-4940-bd70-2ce5ae3f3b29,"['registered', 'syokuri']","{'registered': '1', 'syokuri': '454'}",2026-01-06T23:31:49.662429,株式会社アルファ有機 美土里工場,株式会社アルファ有機,広島県安芸高田市美土里町北12288-6,082-879-6520,広島県,"['肥料化', '肥料化事業']",,"一般廃棄物, 産業廃棄物 / 食品リサイクラー",True,False,False,1.0,R9.3.14,http://www.alpha-yuki.com/,弊社は、下水汚泥のみのコンポスト化から食品残渣を加えた事業を行うために、平成14年3月再生利用事業者として登録し、資源を有効に活用する目的をもって、｢大地からできたものは大地に帰す｣をモットーに事業展開を行っております。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,34.7650313,132.6342397
92d7a147-508f-42e6-b729-768cb14bb190,['registered'],{'registered': '5'},2026-01-06T23:31:49.670814,北広島エコファクトリー,西日本リネンサプライ株式会社,広島県山県郡北広島町阿坂鍋山1401番地2,082-822-1141,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,5.0,R8.11.7,,,,34.6279035,132.4675475
e6266c52-ab24-4c30-8289-fb298aeaf199,['syokuri'],{'syokuri': '1279'},2026-01-06T23:31:49.678405,双葉三共株式会社,双葉三共株式会社,広島県広島市西条町上三永535-21,082-426-1331,広島県,"['肥料化', '飼料化']",,食品リサイクラー,False,False,False,,,https://www.futaba-sankyo.co.jp,双葉三共は、廃棄物処理における革新的な取り組みを通じて、 持続可能な社会の実現に貢献しています。 従来の堆肥化技術に加え、昆虫を活用した堆肥化処理技術や PFA S フリー肥料の開発研究など、安全で安心な資源循環（ 食品リサイクル）を追求しています。これらの技術力と探求心は、 ASEAN への肥料輸出や技術指導にも展開されており、 国際的な視点から地球環境問題の解決に取り組む、 未来志向の企業です。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,34.3852894,132.4553055
2ceb6ae6-4622-40c8-b220-75b19e7ea7e3,"['registered', 'syokuri']","{'registered': '6', 'syokuri': '455'}",2026-01-06T23:31:49.686556,広島堆肥プラント株式会社 佐伯工場,広島堆肥プラント株式会社,広島県廿日市市浅原甲962-2,0829-72-2410,広島県,"['肥料化', '肥料化事業']",,産業廃棄物 / 食品リサイクラー,True,False,False,6.0,R9.12.13,http://www.htaihiplant.jp/,当社は、有機質汚泥等の醗酵堆肥化プラントを建設し、産業廃棄物である汚泥等を堆肥として再生させ、大切な資源として活用するシステムです。またプラントは、地域環境を考え、画期的な無公害処理施設となっています。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,34.337385,132.1196608
b805711e-b508-4293-a459-3fb9e4c68db0,['registered'],{'registered': '4'},2026-01-06T23:31:49.694466,双葉三共株式会社 西小寺工場,双葉三共株式会社,広島県竹原市田万里町字西小寺11359,082-426-1331,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,4.0,R12.2.9,,,,34.4085831,132.8296643
e049fc3b-0201-4981-8e57-3d5dd527853b,['registered'],{'registered': '1'},2026-01-06T23:31:49.701338,有限会社リフレッシュ阿南 日和佐工場,有限会社リフレッシュ阿南,徳島県海部郡美波町北河内字大戸340-1、340-2、340-3、341-1、341-4、342,0884-22-1248,,['肥料化事業'],,産業廃棄物,True,False,False,1.0,R9.5.7,,,,33.7876935,134.5549014
c07e8a13-5ac7-419e-a844-40ee9a0be9b8,"['registered', 'syokuri']","{'registered': '2', 'syokuri': '456'}",2026-01-06T23:31:49.708997,愛媛有機農園有限会社 朝倉工場,愛媛有機農園有限会社,愛媛県今治市朝倉上乙1104番地51,0898-48-5875,愛媛県,"['肥料化', '肥料化事業']",,"一般廃棄物, 産業廃棄物 / 食品リサイクラー",True,False,False,2.0,R11.12.23,,系列会社の（有）きたむら運送で回収させて頂いた食品廃棄物を『100%リサイクル』を目標に取り組んでいます。また「エコアクション21」の認証も取得し、グループ一丸となってエコ活動にも積極的に取り組んでいます。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,33.9695764,133.0334769
3534e292-a639-4d52-9098-9775c9f8251b,['registered'],{'registered': '3'},2026-01-06T23:31:49.716731,株式会社ダイキアクシス・サステイナブル・パワーエネルギーソリューション部 西日本事業所,株式会社ダイキアクシス・サステイナブル・パワー,愛媛県松山市北吉田町77番74,03-5825-4951,,['油脂製品化事業'],,,True,False,False,3.0,R9.11.30,,,,33.8390589,132.69488
bfcf6b7e-886a-44bb-831d-f94b332d1e2c,['syokuri'],{'syokuri': '452'},2026-01-06T23:31:49.724105,株式会社ロイヤルアイゼン,株式会社ロイヤルアイゼン,愛媛県松山市萩原乙２４－３,089-995-0181,愛媛県,['肥料化'],,食品リサイクラー,False,False,False,,,http://www.ca.pikara.ne.jp/royalaizen/,愛媛県松山市において、大手スーパーや学校給食、市場、など年間約3000tの食品廃棄物を受入れ完熟堆肥を生産。「大地の恵みは大地へ返す」を理念に、地元農家、大手スーパーと協議会を設立。堆肥を使った農産物の販売に寄与。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,33.9878738,132.8073349
074782f2-f0ef-475d-ad0c-bcd18cd0891d,['registered'],{'registered': '1'},2026-01-06T23:31:49.732272,株式会社ロイヤルアイゼン総合資源リサイクルセンター(食品リサイクル堆肥工場),株式会社ロイヤルアイゼン,愛媛県松山市萩原字ハスケ石乙23-1、乙24-2、乙24-3,089-924-8583,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,1.0,R9.4.24,,,,33.9931354,132.817472
18653fa8-3fc6-4d91-8c48-0af68a802a2a,['registered'],{'registered': '26'},2026-01-06T23:31:49.739879,愛知化製事業協業組合 チキンポークミール工場,愛知化製事業協業組合,愛知県あま市西今宿平割四79番地,052-444-3366,,"['飼料化事業', '油脂化事業', '肥料化事業']",,"産業廃棄物, 有価物",True,False,False,26.0,R8.11.21,,,,35.2044163,136.8370426
bdeedbd4-5bb7-4c7b-a5a1-7f4aa19922c1,['certified'],{'certified': '28'},2026-01-06T23:31:49.747149,株式会社ディーアイディー尾 / 西営業所 / バイオマスリサイクルセン / ター,株式会社ディーアイディー,愛知県一宮市明地字井之内 34番1、34番2、35番,,,['肥料化'],,,False,True,False,28.0,,,食品関連事業者: ユニー株式会社 / 株式会社ファミリーマート / 収集先: 愛知県 ：一宮市、江南 / 市、稲沢市、豊山町、大 / 口町,,35.286028,136.7415025
2d9f830f-69da-4d3d-a917-56473453baf4,['registered'],{'registered': '29'},2026-01-06T23:31:49.754414,株式会社ディーアイディー 尾西営業所 バイオマスリサイクルセンター,株式会社ディーアイディー,愛知県一宮市明地字井之内34番1、34番2、35番、31番3、32番1、33番1、36番,0586-73-7840,,['肥料化事業'],,,True,False,False,29.0,R8.11.28,,,,35.286028,136.7415025
d66f745f-c1ed-477a-96c0-fb768d5a2e0f,['certified'],{'certified': '50'},2026-01-06T23:31:49.760949,ヒラテ産業有限会社 たい肥 / 舎,ヒラテ産業有限会社,愛知県刈谷市小垣江町 御茶屋下33番地10、6-8、6-,,,['肥料化'],,,False,True,False,50.0,,,食品関連事業者: ユニー株式会社 / 収集先: 愛知県 ：刈谷市、豊田 / 市、安城市、西尾市、蒲 / 郡市、知立市、岡崎市,,34.95891630000001,136.9883393
cb33ac09-1f06-4d2c-b2b8-01997ccaa059,['methane'],{'methane': '26'},2026-01-06T23:31:49.767289,鴨田エコパーク,北名古屋衛生組合（豊山町、師勝町、西春町）,愛知県北名古屋市九之坪五反地80番地,,愛知県,['湿式中温'],7.14,事業系生ごみ,False,False,True,,,,事業方式: 公設公営方式,,35.2312585,136.8792615
926c9b2d-aef2-4b71-b419-02eb93c394c8,['registered'],{'registered': '30'},2026-01-06T23:31:49.774492,ビオぐるファクトリーＨＡＮＤＡ,株式会社ビオクラシックス半田,愛知県半田市松堀町61番2、62番、63番1、70番5、179番1、306番,0569-27-8106,,['メタン化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,30.0,R11.10.31,,,,34.89856109999999,136.8967743
b2259287-e36e-44a2-855a-9d12c6cc5bd9,['registered'],{'registered': '23'},2026-01-06T23:31:49.781286,株式会社エイゼン 里山工場,株式会社エイゼン,愛知県半田市鵜ノ池町104番8,0569-72-3764,,['肥料化事業'],,"一般廃棄物, 産業廃棄物, 有価物",True,False,False,23.0,R11.1.8,,,,34.907414,136.875599
e69ba8b3-0329-4d9e-aa4c-b41cc62902ef,['syokuri'],{'syokuri': '449'},2026-01-06T23:31:49.788170,株式会社小桝屋,株式会社小桝屋,愛知県名古屋市中川区山王4-7-21,052-322-5131,愛知県,['飼料化'],,食品リサイクラー,False,False,False,,,http://www.komasuya.com,東海地区の企業様からご依頼を頂き、地球に優しく安全性の高いリサイクル商品の生産を目指しています。食品未利用資源を発酵させ「液状飼料」として、また木質原料と混合発酵させ「肥料、緑化基盤材」として製造・販売しております。主に食品関連の原料を使用しておりますが、他に脱水汚泥（食品製造系メイン）、木質原料、事業系一般廃棄物、グリストラップも受け入れしております。一度ご相談ください。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.1470067,136.89228
0b473368-b9ff-4d4c-94b7-9833f9e4e30e,"['registered', 'certified']","{'registered': '17', 'certified': '57'}",2026-01-06T23:31:49.796007,,中部有機リサイクル株式会社,愛知県名古屋市守山区花咲台二丁目1102番地,052-725-9200,,"['飼料化事業', '飼料化']",,"一般廃棄物, 産業廃棄物",True,True,False,17.0,R12.2.16,,食品関連事業者: ユニー株式会社 / 株式会社ファミリーマート / 収集先: 愛知県 ：名古屋市、春 / 日井市、尾張旭市、瀬戸 / 市、長久手市 / 食品関連事業者: ワタミ株式会社 / 株式会社セブン＆アイ・フードシ / ステムズ / 株式会社トリドールホールディン / グス / 株式会社松屋フーズ / リンガーハットジャパン株式会社 / 収集先: 愛知県：名古屋市 / 食品関連事業者: 株式会社スーパーホテル / 収集先: 愛知県：名古屋市 / 食品関連事業者: メ―キュー株式会社 / ナゴヤフード株式会社_ / 収集先: 愛知県：名古屋市,,35.2342673,137.0114123
44df80a8-c2e9-4650-8a28-ea4d6fbc4192,['certified'],{'certified': '54'},2026-01-06T23:31:49.802696,名古屋エコフィードセンター,中部有機リサイクル株式会社,愛知県名古屋足守山区花咲 台2-1102,,,['飼料化'],,,False,True,False,54.0,,,食品関連事業者: 株式会社コメダ / 収集先: 愛知県：名古屋市、春日 / 井市,,35.2342673,137.0114123
4808dbec-6994-4b1f-be4a-84191c4832a5,['methane'],{'methane': '27'},2026-01-06T23:31:49.808784,横根バイオガス発電施設,オオブユニティ（株）,愛知県大府市横根町惣作236-1,,愛知県,['湿式中温'],70.0,"家庭系生ごみ, 事業系生ごみ",False,False,True,,,,事業方式: 民設民営方式,,35.0129621,136.9872287
155aa3cb-55f7-40da-9dec-9d09a11808fe,['registered'],{'registered': '27'},2026-01-06T23:31:49.815046,オオブユニティ株式会社 リサイクルプラント横根工場,オオブユニティ株式会社,愛知県大府市横根町惣作236番1、240番1、240番6、243番1,0562-47-0535,,['メタン化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,27.0,R11.9.1,,,,35.0127343,136.9870518
9285b076-be16-4c8e-8095-b7b29c39d8b7,['registered'],{'registered': '31'},2026-01-06T23:31:49.821585,株式会社バイオス小牧 小牧工場,株式会社バイオス小牧,愛知県小牧市大字下末字野本３９８番,0568-48-2208,,"['メタン化事業', '肥料化事業']",,"一般廃棄物, 産業廃棄物",True,False,False,31.0,R12.1.20,,,,35.2860097,136.9550108
2b357b58-a746-4441-860c-97614c1a1c47,['syokuri'],{'syokuri': '829'},2026-01-06T23:31:49.827728,有限会社新實商店,有限会社新實商店,愛知県岡崎市矢作町字高縄手1,0564-31-4971,愛知県,[],,収集運搬業他,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,34.9586006,137.1406063
1b60a393-4538-4628-9d65-7071fb13ab39,['registered'],{'registered': '4'},2026-01-06T23:31:49.836394,有限会社フジ商事 江南工場,有限会社フジ商事,愛知県江南市高屋町西里12番地、15番地、16番地、18番地、19番地、23番地,0587-54-4729,,"['飼料化事業', '油脂化事業']",,"産業廃棄物, 有価物",True,False,False,4.0,R12.4.14,,,,35.3529828,136.8737883
406eb773-f30e-4c81-9d9f-7f3c9e0b36b4,['certified'],{'certified': '51'},2026-01-06T23:31:49.843839,有限会社フジ商事 江南工 / 場,有限会社フジ商事,愛知県江南市高屋町西里２ ３番地,,,['飼料化'],,,False,True,False,51.0,,,食品関連事業者: 山崎製パン株式会社 / 収集先: 愛知県：名古屋市,,35.352976,136.8743469
188a98a3-112e-4ce8-9c02-94f570813399,['registered'],{'registered': '25'},2026-01-06T23:31:49.850167,株式会社小桝屋 飛島ＦＲセンター,株式会社小桝屋,愛知県海部郡飛島村木場2丁目80番,052-322-5131,,['飼料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,25.0,R12.7.9,,,,35.05414150000001,136.8221417
83cb98e7-70a5-4163-b006-58277739d8b7,['syokuri'],{'syokuri': '476'},2026-01-06T23:31:49.856622,株式会社ワールド・クリーン,株式会社ワールド・クリーン,愛知県海部郡飛島村金岡54,0567-57-0533,愛知県,"['肥料化', '飼料化']",,食品リサイクラー,False,False,False,,,http://www.worldclean.co.jp/,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.0641295,136.8237999
2d2077f0-d18f-4f7a-b892-59f4f921822c,['syokuri'],{'syokuri': '473'},2026-01-06T23:31:49.862919,株式会社オガワ農材,株式会社オガワ農材,愛知県田原市小中町山二新田2番13,0531-32-3572,愛知県,['肥料化'],,食品リサイクラー,False,False,False,,,http://www.ogawa-nouzai.com/,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,34.6491054,137.086398
7645161a-b997-4929-9c8d-a3730bc7714c,['syokuri'],{'syokuri': '474'},2026-01-06T23:31:49.869249,有限会社 環境テクシス,有限会社 環境テクシス,愛知県豊川市白鳥町山桃５-１,0533-87-5512,愛知県,"['肥料化', '飼料化']",,食品リサイクラー,False,False,False,,,https://eco-techsys.com/,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,34.8245024,137.3426296
d1311195-cf3c-4679-add7-e153d29c4d42,['registered'],{'registered': '8'},2026-01-06T23:31:49.877984,有限会社金子あらや商店 本社工場,有限会社金子あらや商店,愛知県豊橋市大岩町字大穴98番5,0532-41-0973,,"['飼料化事業', '肥料化事業']",,"産業廃棄物, 有価物",True,False,False,8.0,R9.3.5,,,,34.7161619,137.4350399
17781e63-95d1-4334-8094-b08a7dc36ac6,['registered'],{'registered': '1'},2026-01-06T23:31:49.887708,有限会社タナカ興業 東細谷工場,有限会社タナカ興業,愛知県豊橋市東細谷町字東中田28番370、371、373,0532-41-8989,,['肥料化事業'],,産業廃棄物,True,False,False,1.0,R9.3.14,,,,34.6902756,137.4839338
d2966680-b764-423e-9ae6-6b127f3cae10,['registered'],{'registered': '3'},2026-01-06T23:31:49.895022,有限会社花丘商事 肥料化工場,有限会社花丘商事,愛知県豊田市花丘町1丁目43番、1丁目44番2,0565-31-0276,,['肥料化事業'],,産業廃棄物,True,False,False,3.0,R11.12.19,,,,35.1109541,137.1363134
9a30f42f-3391-44fe-9aa3-3b7b47ca85ac,['registered'],{'registered': '20'},2026-01-06T23:31:49.902221,有限会社エコロファーム 長久手工場,有限会社エコロファーム,愛知県長久手市岩作大根23番地の1,0561-62-0728,,['飼料化事業'],,産業廃棄物,True,False,False,20.0,R9.8.15,,,,35.1803427,137.0617912
a7d759e4-8d40-4d04-b3e5-0a1182d04c87,['methane'],{'methane': '18'},2026-01-06T23:31:49.909955,バイオマス変換施設,上越バイオマス循環事業協同組合,新潟県上越市頸城区下三分一1番地25,,新潟県,['湿式高温'],48.0,"家庭系生ごみ, 事業系生ごみ",False,False,True,,,,事業方式: 公設公営方式,,37.175137,138.2905416
5cb67e7b-73a5-4cef-8e37-543909d0c9a9,['certified'],{'certified': '20'},2026-01-06T23:31:49.917361,津南町農業協同組合 / 地力増進施設（有機セン / ター）,津南町農業協同組合,新潟県中魚沼郡津南町 大字赤沢10445番地2,,,['肥料化'],,,False,True,False,20.0,,,食品関連事業者: 株式会社原信 / 株式会社ピーコック / 株式会社新印カネシン / 津南町森林組合 / 有限会社村山物産 / 収集先: 新潟県 ：新潟市、長岡 / 市、小千谷市、十日町 / 市、見附市、魚沼市、南 / 魚沼市、胎内市、津南町,,36.9932904,138.6592512
149b152a-f85a-462a-8d4b-6c0bb457f243,['syokuri'],{'syokuri': '443'},2026-01-06T23:31:49.924612,株式会社不二産業,株式会社不二産業,新潟県新潟市東区津島屋三丁目208番地,025-271-3838,新潟県,['肥料化'],,食品リサイクラー,False,False,False,,,https://www.environment-technology.co.jp/,弊社の食品リサイクル事業部は、一般・産廃の食品循環資源を有機堆肥にリサイクルしております。新潟市にある園芸地帯の農家の方々と「有機資源利用友の会」を形成し、健康野菜の生産と流通を通して、食品リサイクルループの構築を行っております。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,37.9403587,139.1299316
e0881b06-d2f5-4b16-8821-46c766bd7a0c,['methane'],{'methane': '19'},2026-01-06T23:31:49.932992,新潟市舞平清掃センター,新潟市,新潟県新潟市江南区平賀161-1,,新潟県,['湿式高温'],4.65,事業系生ごみ,False,False,True,,,,事業方式: 公設公営方式,,37.8460979,139.0428255
4dcbde42-c035-437e-9f8b-80b5ea5f71a8,"['registered', 'certified']","{'registered': '4', 'certified': '16'}",2026-01-06T23:31:49.941188,株式会社不二産業 食品リサイクル事業部,株式会社不二産業,新潟県新潟市西区内野上新町12823、12824、12982、12983、12984、12985、12986、12987、12988-1、13064-48、13065,025-261-5351,,"['肥料化事業', '飼料化']",,"一般廃棄物, 産業廃棄物",True,True,False,4.0,R9.3.8,,食品関連事業者: ユニー株式会社 / 収集先: 新潟県 ：新潟市,,37.8535647,138.9028507
6b3e359b-277c-4ea8-b50e-e2d3ed4a244b,['certified'],{'certified': '44'},2026-01-06T23:31:49.950537,株式会社不二産業 / 食品リサイクル事業部工場,株式会社不二産業,新潟県新潟市西区内野上新 町12823番 外,,,['肥料化'],,,False,True,False,44.0,,,食品関連事業者: ワタミ株式会社 / 株式会社松屋フーズ / 収集先: 新潟県：新潟市,,37.8535647,138.9028507
93c2534f-f91c-44c3-bc0d-bc30ffadc14f,['methane'],{'methane': '21'},2026-01-06T23:31:49.957576,瀬波バイオマスエネルギーセンター,株式会社開成,新潟県村上市瀬波温泉1-1175,,新潟県,['乾式高温'],4.9,事業系生ごみ,False,False,True,,,,事業方式: 民設民営方式,,38.2235699,139.4443019
ab298777-a5a6-4c70-afc8-42d9c3854895,['certified'],{'certified': '19'},2026-01-06T23:31:49.964971,株式会社開成 瀬波バイオマ / スエネルギープラント,株式会社開成,新潟県村上市瀬波温泉1－ 1175－113,,,['肥料化'],,,False,True,False,19.0,,,食品関連事業者: 株式会社大観荘 / 林国義（大清荘） / 収集先: 新潟県 ：村上市、三条 / 市,,38.2235699,139.4443019
71fd1eaf-3d7c-4c19-800e-86356f32903e,['methane'],{'methane': '20'},2026-01-06T23:31:49.973637,阿賀町汚泥再生センター,阿賀町,新潟県東蒲原郡阿賀町西374,,新潟県,['湿式中温'],3.3,事業系生ごみ,False,False,True,,,,事業方式: 公設公営方式,,37.6844091,139.4372941
