id,name,address,phone,type,latitude,longitude
R0643,日本の宿古窯,山形県上山市葉山５番２０号,023-672-5454,ryokan,38.1479745,140.2613676
R0649,ホテル佐勘,宮城県仙台市太白区秋保町湯元字薬師２８,022-398-2233,ryokan,38.2277906,140.7198493
R0652,大阪屋,群馬県吾妻郡草津町大字草津３５６,0279-88-2411,ryokan,36.6237336,138.5980497
R0653,旅館堂ケ島温泉ホテル,静岡県賀茂郡西伊豆町仁科２９６０,0558-52-0275,ryokan,34.7870339,138.7631443
R0658,ホテル緑風園,静岡県伊東市音無町３番１号,0557-37-1885,ryokan,34.9664567,139.0959192
R0659,奈良屋,群馬県吾妻郡草津町大字草津３９６番地,0279-88-2311,ryokan,36.6234015,138.5961148
R0662,ホテル鹿の湯,北海道札幌市南区定山渓温泉西３の３２,011-598-2311,ryokan,42.96572159999999,141.1631034
R0665,定山渓第一寶亭留・翠山亭,北海道札幌市南区定山渓温泉西３丁目１０５番地,011-598-2141,ryokan,42.9673185,141.1619317
R0668,ニュー阿寒ホテル シャングリラ・クリスタル,北海道釧路市阿寒町阿寒湖温泉２－８－８,0154-67-2121,ryokan,43.4334921,144.0967111
R0671,熱海後楽園ホテル,静岡県熱海市和田浜南町１０番地１号,0557-82-0121,ryokan,35.0882555,139.0790837
R0675,ホテル北野屋,京都府宮津市文珠１００番地,0772-22-4126,ryokan,35.5599502,135.1774305
R0680,ホテル南風荘,神奈川県足柄下郡箱根町湯本茶屋１７９番地,0460-85-5505,ryokan,35.22526149999999,139.0912889
R0684,湯の風 ＨＡＺＵ,愛知県新城市能登瀬字上谷平４－１,05363-2-1211,ryokan,34.9680501,137.6142691
R0688,諌早観光ホテル,長崎県諌早市金谷町８の７,0957-22-3360,ryokan,32.8470318,130.0517302
R0689,亀の井ホテル那智勝浦,和歌山県東牟婁郡那智勝浦町大字勝浦２１６番地１９号,0735-52-0333,ryokan,33.633408,135.9431227
R0690,はなぶさ旅館,静岡県伊豆の国市長岡1148-1,0559-48-1230,ryokan,35.0298728,138.9363015
R0694,石和常磐ホテル,山梨県笛吹市石和町川中島1607-14,055-262-6111,ryokan,35.6597943,138.6567458
R0696,スパリゾートハワイアンズホテルハワイアンズ,福島県いわき市常磐藤原町蕨平５０,0246-43-3191,ryokan,36.9937183,140.8158883
R0697,悠彩の宿 望海,大分県別府市北浜３丁目８番７号,0977-22-1241,ryokan,33.2825001,131.5063177
R0701,旅館下田聚楽ホテル,静岡県下田市柿崎２１の５,0558-22-2230,ryokan,34.67707499999999,138.9592949
R0702,湯快わんわんリゾート片山津,石川県加賀市片山津温泉堂後１の２,0761-74-0333,ryokan,36.3459172,136.3636065
R0705,ホテル湯の本,三重県三重郡菰野町菰野８４９７,0593-92-2141,ryokan,35.0168485,136.450027
R0706,北陸古賀の井,石川県加賀市片山津温泉アの５,07617-4-1041,ryokan,36.3474938,136.3645669
R0712,ホテル渓谷,福島県福島市飯坂町若葉町２１,0245-42-4137,ryokan,37.8330561,140.453946
R0713,ホテル風月,大分県別府市大字鶴見１５８の２,0977-66-4141,ryokan,33.3025846,131.4790694
R0716,渡月亭,京都府京都市西京区嵐山中尾下町５４の４,075-871-1310,ryokan,35.0111746,135.6777993
R0717,元湯龍泉閣,兵庫県神戸市北区有馬町ウツギ谷１６６３,078-904-0901,ryokan,34.7987891,135.2467896
R0718,伊東ホテル聚楽,静岡県伊東市岡２８１番地,0557-37-3161,ryokan,34.9649951,139.090175
R0728,まんだらや,兵庫県豊岡市城崎町湯島５６４番地,0796-32-2321,ryokan,35.624349,134.8056037
R0730,みどりの宿 萬松閣,石川県加賀市山代温泉東山町３,0761-77-1515,ryokan,36.2897307,136.3628749
R0731,箱根水明荘,神奈川県足柄下郡箱根町湯本７０２,0460-85-5381,ryokan,35.2321942,139.1027341
R0732,仙景,神奈川県足柄下郡箱根町湯本５９２,0460-85-5500,ryokan,35.2291131,139.0978497
R0733,下田大和館,静岡県下田市吉佐美２０４８番地,0558-22-1000,ryokan,34.661881,138.9342352
R0734,ホテル千倉,千葉県南房総市千倉町瀬戸浜田２９８０の１２,0470-44-3111,ryokan,34.9836538,139.9546343
R0736,下部ホテル,山梨県南巨摩郡身延町上之平１９００番地,0556-36-0311,ryokan,35.425671,138.4706578
R0737,旅館ホテル志なよし,静岡県賀茂郡東伊豆町奈良本９８３番地１号,0557-23-2260,ryokan,34.8164476,139.0722607
R0740,洞爺観光ホテル,北海道虻田郡洞爺湖町洞爺湖温泉３３,0142-75-2111,ryokan,42.5657456,140.820427
R0742,ニュー河内屋,長野県大町市大字平２８８４の７,0261-22-1810,ryokan,36.5522016,137.7660875
R0745,文珠荘,京都府宮津市字文珠５１０の１,0772-22-7111,ryokan,35.55618430000001,135.185767
R0755,湯快リゾート 道後彩朝楽,愛媛県松山市道後姫塚１１２番地１,089-931-8731,ryokan,33.8491627,132.7907149
R0759,天空ホテル海廬,香川県小豆郡土庄町甲１１３５,0879-62-1430,ryokan,34.4802227,134.1858281
R0760,菊水楼,奈良県奈良市高畑町１１３０番地,0742-23-2001,ryokan,34.6818032,135.8342394
R0762,大川荘,福島県会津若松市大戸町大字芦ノ牧字下平９８４番地,0242-92-2111,ryokan,37.3668229,139.9126295
R0763,双子島荘,和歌山県和歌山市雑賀崎５５９,073-444-1145,ryokan,34.1895602,135.144372
R0765,宇奈月グランドホテル,富山県黒部市宇奈月温泉２６７,0765-62-1111,ryokan,36.81661390000001,137.5808187
R0767,シーサイドホテル美松,大分県別府市北浜３の１４の１７,0977-23-4301,ryokan,33.2822556,131.5070988
R0770,湯の杜ホテル志戸平,岩手県花巻市湯口字志戸平２７の１,0198-25-2011,ryokan,39.4169297,141.0131191
R0772,菊池グランドホテル,熊本県菊池市隈府１１４４番地２,0968-25-3111,ryokan,32.982879,130.8180449
R0774,ホテルよし原,富山県富山市内幸町４番地１２号,076-432-0147,ryokan,36.6973277,137.2100228
R0775,錦浦館,三重県鳥羽市鳥羽１の１０の３８,0599-25-2001,ryokan,34.48555,136.8441476
R0777,天空の宿 大観荘,石川県七尾市和倉町６丁目５番１号,0767-62-1212,ryokan,37.062695,136.8902795
R0781,不二やホテル,青森県南津軽郡大鰐町大字蔵館字川原田６３番地,0172-48-3221,ryokan,40.5210252,140.5772096
R0782,ホテル和光,三重県鳥羽市鳥羽１の１３の１,0599-25-2606,ryokan,34.4871338,136.8405107
R0784,清流荘,静岡県下田市河内２の２,0558-22-1361,ryokan,34.6970793,138.9389613
R0785,大沢温泉ホテル,静岡県賀茂郡松崎町大沢１５３番地,0558-43-0121,ryokan,34.7576487,138.8286258
R0786,甲子高原ホテル,福島県西白河郡西郷村大字真船字馬立１,0248-36-2011,ryokan,37.1765911,140.0323819
R0789,西山別館,広島県尾道市山波町東浜乙６７８番地１号,0848-37-3145,ryokan,34.4151935,133.2255461
R0794,ホテル花いさわ,山梨県笛吹市石和町松本１４０９番地,055-262-4166,ryokan,35.6571181,138.6385479
R0795,ホテル一井,群馬県吾妻郡草津町大字草津４１１番地,0279-88-2511,ryokan,36.6228978,138.5960659
R0796,徳島グランドホテル偕楽園,徳島県徳島市伊賀町１丁目８番地,0886-23-3333,ryokan,34.066396,134.5446021
R0799,湯峡の響き 優彩,熊本県阿蘇郡南小国町満願寺字北黒川６５５４番地の１,0967-44-0111,ryokan,33.0772948,131.1414475
R0800,満ちてくる心の宿 吉夢,千葉県鴨川市小湊１８２－２,04-7095-2111,ryokan,35.120029,140.1970701
R0804,登別温泉郷 滝乃家,北海道登別市登別温泉町１６２番地,0143-84-2222,ryokan,42.4941441,141.1416974
R0807,湯の浜ホテル,北海道函館市湯川町１の２の３０,0138-59-2231,ryokan,41.7742915,140.7857219
R0812,和心の宿 大森,群馬県渋川市伊香保町伊香保５８番地,0279-72-2611,ryokan,36.4974303,138.918162
R0813,湯快リゾート 金波荘,石川県七尾市和倉温泉ヨ部９１番地１,0767-62-1234,ryokan,37.0902379,136.9145645
R0815,層雲峡観光ホテル,北海道上川郡上川町字層雲峡温泉地,01658-5-3101,ryokan,43.6576118,143.0325497
R0818,ホテル桃源,富山県黒部市宇奈月温泉２２の１,0765-62-1131,ryokan,36.8181148,137.5798927
R0822,なぎさ園,鳥取県米子市皆生温泉３丁目１１番１号,0859-22-5141,ryokan,35.4584546,133.3635349
R0824,ホテル山水荘,福島県福島市土湯温泉町字油畑５５番地,024-595-2141,ryokan,37.6803327,140.3227214
R0825,旅館すぎ山,岐阜県岐阜市長良７３番地１号,058-231-0161,ryokan,35.4411714,136.7778637
R0826,御船山楽園ホテル,佐賀県武雄市武雄町大字武雄４１００,0954-23-3131,ryokan,33.1818977,130.0171971
R0827,萩観光ホテル,山口県萩市大字椿東１１８９,0838-25-0211,ryokan,34.4494185,131.4098944
R0829,ホテル角萬,熊本県阿蘇市内牧１０９５の１,0967-32-0615,ryokan,32.9701684,131.0463825
R0830,松島屋旅館,福島県福島市飯坂町湯野字切湯ノ上１４,0245-42-3155,ryokan,37.8322472,140.4550979
R0834,大江本家,北海道北見市留辺蕊町温根湯温泉番外地,0157-45-2511,ryokan,43.7561954,143.5101566
R0840,瀬の本高原ホテル,熊本県阿蘇郡南小国町大字満願寺５６４４,0967-44-0121,ryokan,33.0712093,131.1805005
R0842,笹井ホテル,北海道河東郡音更町十勝川温泉北１５の１,0155-46-2211,ryokan,42.9323165,143.3027782
R0843,岸権旅館,群馬県渋川市伊香保町伊香保甲４８番地,0279-72-3105,ryokan,36.4970458,138.9157341
R0844,白雲楼旅館,長野県下高井郡山ノ内町大字平穏３２６５,0269-33-2505,ryokan,36.7422599,138.4128183
R0845,海と入り陽の宿 帝水,秋田県男鹿市戸賀塩浜字壺ケ沢３１,0185-37-2331,ryokan,39.9376333,139.7144465
R0848,ホテル天竜閣,福島県福島市飯坂町湯野字館下２,0245-42-2354,ryokan,37.8236073,140.4632726
R0860,黒部観光ホテル,長野県大町市平２８２２番地,0261-22-1520,ryokan,36.5522016,137.7660875
R0861,皆生グランドホテル天水,鳥取県米子市皆生温泉４丁目１８番４５号,0859-33-3531,ryokan,35.4584789,133.3563095
R0863,九十九ホテル,長崎県島原市秩父が浦町丁３５５２の５３,0957-62-3111,ryokan,32.7607597,130.3704999
R0864,稲取東海ホテル湯苑,静岡県賀茂郡東伊豆町稲取１５９９番地の１,0557-95-2121,ryokan,34.7661569,139.0374885
R0867,九十九島観光ホテル,長崎県佐世保市鹿子前町７４０番地,0956-28-2111,ryokan,33.1642154,129.6813796
R0869,望水,静岡県賀茂郡東伊豆町奈良本１１２６番地の６,0557-23-1230,ryokan,34.8315384,139.0751054
R0874,新かめや,兵庫県豊岡市城崎町湯島２７９,0796-32-2421,ryokan,35.6260216,134.81061
R0876,旅館吟松,鹿児島県指宿市湯の浜５丁目２６番２９号,0993-22-3231,ryokan,31.2281213,130.6526654
R0877,丸峰観光ホテル,福島県会津若松市大戸町大字芦の牧字下タ平１１２８,0242-92-2121,ryokan,37.3662974,139.9106726
R0878,ホテルふじ,山梨県笛吹市石和町川中島１９２番地,0552-62-4524,ryokan,35.6576947,138.6513767
R0880,ホテル玉泉,島根県松江市玉湯町玉造５３番地２号,0852-62-0021,ryokan,35.4196385,133.0106074
R0882,磐梯西村屋,福島県耶麻郡猪苗代町大字蚕養字沼尻山甲２８５５,0242-64-3311,ryokan,37.6233031,140.2252591
R0884,ほほえみの宿 滝の湯,山形県天童市鎌田本町１の１の３０,023-654-2211,ryokan,38.3590513,140.3806653
R0889,雪國の宿高半,新潟県南魚沼郡湯沢町大字湯沢９２３,0257-84-3333,ryokan,36.9471796,138.7998697
R0890,花屋敷浮舟園,京都府宇治市宇治塔川２０、２１合地,0774-21-2126,ryokan,34.8874653,135.8107624
R0892,然林房,京都府京都市北区鷹峰北鷹峰町４０,075-491-2231,ryokan,35.0546205,135.7290305
R0899,虹と海,石川県七尾市和倉町ヨ部９６,0767-62-8888,ryokan,37.0902379,136.9145645
R0901,飯坂ホテルジュラク,福島県福島市飯坂町字西滝ノ町２７,024-542-2201,ryokan,37.8348663,140.4515882
R0905,白石家,島根県松江市玉湯町玉造４４番地２,0852-62-0521,ryokan,35.4192665,133.0095445
R0906,平野屋,愛知県蒲郡市三谷町南山１番地の２１,0533-68-5161,ryokan,34.8086783,137.2620378
R0907,海光苑,千葉県鴨川市太海１１０,0470-92-2131,ryokan,35.0861489,140.0975786
R0908,海潮園,鳥取県米子市皆生温泉３丁目３番３号,0859-22-2263,ryokan,35.4580835,133.3618795
R0910,三楽荘,和歌山県西牟婁郡白浜町３００８,0739-43-1111,ryokan,33.6781397,135.3481896
R0912,ホテルニュー大新,千葉県銚子市犬吠崎１０２９２番地,0479-22-5024,ryokan,35.7048677,140.8633465
R0914,鬼怒川グランドホテル夢の季,栃木県日光市鬼怒川温泉大原１０２１,0288-77-1313,ryokan,36.8249926,139.7212073
R0919,ホテル天坊,群馬県渋川市伊香保町伊香保３９６番地２０号,0279-72-3880,ryokan,36.5012683,138.9262844
R0921,男鹿ホテル,秋田県男鹿市北浦湯本字草木原１３の１,0185-33-3101,ryokan,39.97448079999999,139.7430094
R0925,奈良 万葉若草の宿 三笠,奈良県奈良市川上町７２８番地１０,0742-22-5471,ryokan,34.6967003,135.846106
R0926,森秋旅館,群馬県渋川市伊香保町伊香保６０,0279-72-2601,ryokan,36.4979168,138.9175317
R0935,宮浜グランドホテル,広島県廿日市市宮浜温泉２丁目５番４号,0829-55-2255,ryokan,34.2705233,132.2535539
R0937,あさやホテル,栃木県日光市鬼怒川温泉滝８１３,0288-77-1111,ryokan,36.8356954,139.7199797
R0943,ホテル暖香園,静岡県伊東市竹の内１の３の６,0557-37-0011,ryokan,34.9691124,139.0968831
R0947,なにわ一水,島根県松江市千鳥町６３番地,0852-21-4132,ryokan,35.4654957,133.0422519
R0948,指宿シーサイドホテル,鹿児島県指宿市十町１９１２番地,0993-23-3111,ryokan,31.2480229,130.652406
R0949,ホテルニュー水戸屋,宮城県仙台市太白区秋保町湯元字薬師１０２番地,022-398-2301,ryokan,38.2273851,140.7192669
R0950,五浦観光ホテル別館大観荘,茨城県北茨城市大津町７２２,0293-46-1111,ryokan,36.8349636,140.8031605
R0954,望川館,岐阜県下呂市湯之島１９０番地１,0576-25-2048,ryokan,35.8116424,137.237849
R0960,湯元 四萬館,群馬県吾妻郡中之条町大字四万３８３８,0279-64-2001,ryokan,36.6758406,138.7828396
R0962,セイコーグランドホテル,秋田県男鹿市北浦湯本字草木原５０の１,0185-33-2131,ryokan,39.9719838,139.7427164
R0963,鷹泉閣岩松旅館,宮城県仙台市青葉区作並字元木１６,022-395-2211,ryokan,38.3338805,140.6123489
R0968,湯の浜グランドホテル,山形県鶴岡市湯野浜１の２７の４８,0235-76-3600,ryokan,38.7840216,139.7575607
R0969,嵯峨沢館,静岡県伊豆市門野原４００の１,0558-85-0115,ryokan,34.9039201,138.924561
R0972,下呂観光ホテル,岐阜県下呂市萩原町西上田2148-1,0576-25-3161,ryokan,35.8104789,137.2338438
R0975,小豆島グランドホテル水明,香川県小豆郡土庄町甲１１７１番地６号,0879-62-1177,ryokan,34.4788995,134.1834151
R0977,いろは旅館,京都府京都市東山区三条通大橋東入大橋町８４,075-771-9181,ryokan,35.0093074,135.7729817
R0980,緑風荘,京都府京都市下京区西洞院通六条上ル金屋町４９０番地,075-341-7201,ryokan,34.9945107,135.7554024
R0981,吉池旅館,神奈川県足柄下郡箱根町湯本５９７,0460-85-5711,ryokan,35.230465,139.1000482
R0983,有馬御苑,兵庫県神戸市北区有馬町１２９６,078-904-3737,ryokan,34.798051,135.2468366
R0984,加賀片山津温泉佳水郷,石川県加賀市潮津町イ７２の１,0761-74-1200,ryokan,36.3514293,136.3618975
R0990,ホテル竹島,愛知県蒲郡市竹島町１番６号,0533-69-1256,ryokan,34.8163909,137.2319323
R0991,篝火の湯緑水亭,宮城県仙台市太白区秋保町湯元字上原２７の２,022-397-3333,ryokan,38.2210538,140.7282044
R0993,ホテル高松,群馬県吾妻郡草津町大字草津３１２番地,0279-88-3011,ryokan,36.6230834,138.5997529
R0994,白良荘グランドホテル,和歌山県西牟婁郡白浜町８６８番地,0739-43-0100,ryokan,33.6781397,135.3481896
R1005,ホテル海望,石川県七尾市和倉町和歌崎部１２番地３号,0767-62-1515,ryokan,37.0886426,136.9205711
R1006,ゆけむりの宿 美湾荘,石川県七尾市和倉町和歌崎３番地１号,0767-62-2323,ryokan,37.0891112,136.9186796
R1013,道後グランドホテル,愛媛県松山市道後湯之町１６の２１,089-943-0075,ryokan,33.8518656,132.7830622
R1014,別府富士観ホテル,大分県別府市若草町１３の２１,0977-23-6111,ryokan,33.2903247,131.5040149
R1023,四季の湯座敷武蔵野別館,神奈川県足柄下郡箱根町宮の下蛇骨４２５の１,0460-82-4341,ryokan,35.2449515,139.0593122
R1028,ホテルヤマダ,長野県諏訪市大字上諏訪８９８９番地,0266-53-0200,ryokan,36.0609252,138.131564
R1033,ホテル八田,山梨県笛吹市石和町川中島１６０７番地,055-262-3101,ryokan,35.658199,138.6470616
R1034,天橋立ホテル,京都府宮津市字文珠３１０,0772-22-4111,ryokan,35.5585465,135.1822074
R1038,いつくし園,岩手県一関市厳美町字南滝の上１５番地,0191-29-2101,ryokan,38.9649677,140.8826118
R1039,淡路島観光ホテル,兵庫県洲本市小路谷１０５３番地１７号,0799-26-0111,ryokan,34.3361114,134.9149218
R1042,のとや,石川県小松市粟津町ワ８５,0761-65-1711,ryokan,36.3298671,136.4471151
R1043,四万グランドホテル,群馬県吾妻郡中之条町大字四万４２２８番地,0279-64-2211,ryokan,36.6864213,138.7748075
R1045,旬景浪漫銀波荘,愛知県蒲郡市西浦町大山２５番地,0533-57-3101,ryokan,34.7683771,137.1740879
R1050,ホテル一栄,大阪府大阪市浪速区難波中１丁目６番８号,06-6641-3135,ryokan,34.6646718,135.4992678
R1051,白鷺湯たわらや,石川県加賀市山中温泉東町二丁目へ１番地,0761-78-1321,ryokan,36.2475829,136.3831429
R1055,やぶ萬,兵庫県南あわじ市福良乙4番地,0799-52-0017,ryokan,34.257533,134.7185043
R1061,油屋別館,岡山県真庭市豊栄１５７０番地２号,0867-62-2006,ryokan,35.1864838,133.734879
R1063,元禄彩雅宿古滝屋,福島県いわき市常磐湯本町三函２０８番地,0246-43-2191,ryokan,37.0091346,140.8448458
R1064,海月館,兵庫県洲本市海岸通１の３の１１,0799-22-1100,ryokan,34.343011,134.9003474
R1065,淡路島海上ホテル,兵庫県南あわじ市福良甲２１番地の１,0799-52-1175,ryokan,34.2493337,134.7218217
R1067,夕景湖畔 すいてんかく,島根県松江市千鳥町３９番地,0852-21-4910,ryokan,35.4656884,133.0432279
R1069,天童ホテル,山形県天童市鎌田本町２丁目１番３号,023-654-5511,ryokan,38.3592788,140.3823924
R1070,錦水亭竹生園,京都府長岡京市天神２丁目１５番１５号,075-951-5151,ryokan,34.924049,135.6866407
R1071,緑風閣,兵庫県豊岡市城崎町湯島１７４番地,0796-32-2834,ryokan,35.6254083,134.8120985
R1072,天神の御湯 あづま屋,山形県上山市新湯１番２３号,023-672-2222,ryokan,38.1570965,140.273123
R1073,千曲館,長野県千曲市上山田温泉1丁目33-4,0262-75-1111,ryokan,36.482949,138.1425061
R1074,田鶴,京都府京都市下京区木屋町通松原上ル美濃屋町１７９の１,075-341-3376,ryokan,34.9994319,135.7688718
R1075,湯郷グランドホテル,岡山県美作市湯郷５８１番地の２,0868-72-0395,ryokan,34.9928649,134.1364397
R1085,ニュー美しま,三重県鳥羽市坂手町１０６９の２０１,0599-25-5111,ryokan,34.4874943,136.8514825
R1086,銀水荘別館兆楽,兵庫県神戸市北区有馬町１６５４の１,078-904-3656,ryokan,34.8027853,135.2466461
R1087,胡蝶蘭,三重県鳥羽市小浜町２３７番地１号,0599-25-2170,ryokan,34.4931995,136.8347681
R1088,清風荘,福井県あわら市温泉３丁目８０３番地,0776-77-2500,ryokan,36.2234696,136.1910825
R1100,奈良パークホテル,奈良県奈良市宝来４丁目１８番１号,0742-44-5255,ryokan,34.6840971,135.7697678
R1103,里湯昔話雄山荘,滋賀県大津市雄琴１丁目９番２８号,077-578-1144,ryokan,35.0910408,135.8922929
R1104,銀星旅館,香川県高松市亀岡町１の１６,087-831-2171,ryokan,34.3365091,134.0429792
R1108,手結山観光ホテル,高知県香南市夜須町手結山５０６の１,0887-55-4111,ryokan,33.5215787,133.761648
R1109,萬波,和歌山県和歌山市新和歌浦２の１０,073-444-1161,ryokan,34.1849868,135.1564502
R1110,伊勢屋旅館,長崎県雲仙市小浜町北本町905,0957-74-2121,ryokan,32.7269775,130.2068153
R1112,ホテル箱根パウエル,神奈川県足柄下郡箱根町仙石原イタリ１２４４,0460-84-8686,ryokan,35.2713644,139.0101479
R1113,ホテル辰巳館,群馬県利根郡みなかみ町上牧２０５２,0278-72-3055,ryokan,36.7385925,138.9838797
R1114,平湯館,岐阜県高山市奥飛騨温泉郷平湯７２６,0578-9-3111,ryokan,36.1926866,137.5523165
R1115,荻原館,長野県千曲市上山田温泉１丁目３１番地３,026-275-1018,ryokan,36.4823485,138.1419685
R1117,長生館,埼玉県秩父郡長瀞町大字長瀞４４９,0494-66-1113,ryokan,36.095522,139.1144227
R1119,嵐山彩四季の宿花筏,京都府京都市西京区嵐山中尾下町５７の１,075-861-2822,ryokan,35.0112709,135.6771944
R1120,もみぢ家,京都府京都市右京区梅ケ畑西ノ畑町２,075-871-1005,ryokan,35.0556362,135.6738496
R1123,いこい亭 菊萬,鳥取県米子市皆生温泉４丁目２７番１号,0859-38-3300,ryokan,35.4580552,133.3606709
R1124,パレス吉野,徳島県徳島市一番町３丁目１８番地,088-654-2255,ryokan,34.0729066,134.5507798
R1136,天草プリンスホテル,熊本県天草市東町９２,0969-22-5136,ryokan,32.4500495,130.2014615
R1137,旅行人山荘,鹿児島県霧島市牧園町高千穂３８６５番地,0995-78-2831,ryokan,31.8866502,130.8173862
R1142,かのや光楽苑,石川県加賀市片山津温泉乙６４番地の１,0761-74-0611,ryokan,36.3459551,136.3679029
R1143,朝野家,兵庫県美方郡温泉町湯１２６９番地,0796-92-1000,ryokan,35.5551913,134.4891285
R1145,下呂温泉山形屋,岐阜県下呂市湯之島２６０の１,0576-25-2601,ryokan,35.810786,137.2387645
R1146,玉造国際ホテル,島根県八束郡玉湯町大字湯町１４８の２,0852-62-0531,ryokan,35.4372055,133.0127712
R1149,北国グランドホテル,福井県敦賀市中８０号南谷１番地３号,0770-22-4551,ryokan,35.6390671,136.0866902
R1156,旅館高雄観光ホテル,京都府京都市右京区梅ケ畑高雄町５,075-871-2991,ryokan,35.0552013,135.6710246
R1157,ホテル都屋,山形県鶴岡市湯野浜１の７の３,0235-75-2101,ryokan,38.7786205,139.749993
R1161,西村屋ホテル招月庭,兵庫県豊岡市城崎町湯島１０１６番地２号,0796-32-3535,ryokan,35.6282431,134.7994994
R1163,材木栄屋旅館,山形県上山市新湯６番地１１号,0236-72-1311,ryokan,38.15819250000001,140.2723247
R1167,扇芳閣,三重県鳥羽市鳥羽２丁目１２番２４号,0599-25-3151,ryokan,34.4800625,136.8397429
R1168,ホテル山田屋,静岡県下田市柿崎４０番６１号,0558-22-2005,ryokan,34.6709115,138.9653419
R1169,十八楼,岐阜県岐阜市湊町１０,058-265-1551,ryokan,35.4379307,136.7720976
R1171,加茂川館,京都府京都市中京区三条通河原町東入中島町１０４,075-221-4007,ryokan,35.0091801,135.7709273
R1175,湯本柏屋,長野県千曲市上山田町温泉１丁目３９番３号,026-275-2211,ryokan,36.4702191,138.1250245
R1178,龍馬の宿 南水,高知県高知市上町１の７の１２,088-873-2181,ryokan,33.5568288,133.5260182
R1185,夢海游淡路島,兵庫県洲本市山手１丁目１番５０号,0799-22-0203,ryokan,34.3398559,134.903828
R1190,ニュー福桝ホテル,岡山県美作市湯郷５５２の２,0868-72-0580,ryokan,34.993178,134.1342919
R1194,旅館銀閣,京都府京都市下京区不明門通七条下ル東塩小路町７０９,075-371-5252,ryokan,34.988699,135.7605513
R1195,十勝川国際ホテル筒井,北海道河東郡音更町字長流枝１番地,0155-46-2301,ryokan,42.9836767,143.2849791
R1197,ホテル穂高,岐阜県高山市奥飛騨温泉郷神坂字巾平７１０番地６２,0578-89-2200,ryokan,36.3088143,137.5963285
R1198,川湯みどりや,和歌山県田辺市本宮町川湯１３番地,0735-42-1011,ryokan,33.8128982,135.7703107
R1202,鳥羽国際ホテル潮路亭,三重県鳥羽市鳥羽１丁目２３番１号,0599-25-3121,ryokan,34.491234,136.8415248
R1203,塩壷温泉ホテル,長野県北佐久郡軽井沢町長倉２１４８,0267-45-5441,ryokan,36.364053,138.5905742
R1204,鞆シーサイドホテル,広島県福山市鞆町鞆５５５,0849-83-5111,ryokan,34.3836007,133.3837828
R1210,おもむきの宿石廊館,静岡県賀茂郡南伊豆町下賀茂２０４番地２号,0558-62-0013,ryokan,34.6509217,138.8626609
R1212,ホテルみや離宮,広島県廿日市市宮島町８４９,0829-44-2111,ryokan,34.29753609999999,132.3216115
R1213,舘山寺サゴーロイヤルホテル,静岡県浜松市舘山寺町３３０２の１,053-487-0711,ryokan,34.7677131,137.6119286
R1216,濤亭,静岡県下田市吉佐美３４８番地の７,0558-22-3450,ryokan,34.6587644,138.9258665
R1220,ニュータカハシ,静岡県熱海市和田浜南町３の５,0557-82-3151,ryokan,35.0915157,139.0733041
R1221,ホテルニューアワジ,兵庫県洲本市小路谷２０番地,0799-23-2200,ryokan,34.3304574,134.9118338
R1223,鴨川ユニバースホテル,千葉県鴨川市前原８６,0470-92-1361,ryokan,35.0996147,140.1048079
R1224,グランドホテル太陽,千葉県南房総市白浜町白浜３５３５の５,0470-38-3331,ryokan,34.9060916,139.8995915
R1225,奥の坊,兵庫県神戸市北区有馬町１２０６番地,078-904-0035,ryokan,34.7974982,135.2483559
R1226,三日月シーパークホテル勝浦,千葉県勝浦市墨名８２０,0470-73-1111,ryokan,35.1500111,140.3092481
R1227,指宿フェニックスホテル,鹿児島県指宿市十二町４３２０,0993-23-4111,ryokan,31.2179259,130.643748
R1230,とみや,兵庫県美方郡温泉町湯１８１番地２号,0796-92-0001,ryokan,35.5542309,134.4863442
R1231,ホテルセイリュウ,大阪府東大阪市上石切町１丁目１１番１２号,0729-81-5001,ryokan,34.680375,135.6537288
R1234,ホテル王将,山形県天童市鎌田本町一丁目１番１４号,023-653-3155,ryokan,38.3592236,140.3814092
R1239,六峰舘,福岡県朝倉市杷木久喜宮1840,0946-62-1047,ryokan,33.3508284,130.7810315
R1241,桐屋旅館,長野県下高井郡野沢温泉村大字豊郷８７１４の２,0269-85-2020,ryokan,36.9247994,138.4480497
R1243,佐渡グリーンホテルきらく,新潟県佐渡市原黒６５８,0259-27-6101,ryokan,38.0688274,138.4401291
R1245,藤井荘,長野県上高井郡高山村大字奥山田３５６３,026-242-2711,ryokan,36.6710718,138.4236936
R1246,ＮＩＳＨＩＹＡＭＡ ＲＹＯＫＡＮ,京都府京都市中京区御幸町二条下ル山本町４３３,075-222-1166,ryokan,35.0131089,135.7662971
R1247,たちばなや,山形県鶴岡市湯温海丁３番地,0235-43-2211,ryokan,38.6146047,139.6072713
R1250,皆生つるや,鳥取県米子市皆生温泉２丁目５番１号,0859-22-6181,ryokan,35.455704,133.3624118
R1251,柳生の庄,静岡県伊豆市修善寺１１１６の６,0558-72-4126,ryokan,34.9703731,138.9205205
R1253,松柏館,福島県いわき市常磐湯本町三函１５８,0246-42-2141,ryokan,37.011008,140.8450227
R1254,たつき別館葵,愛知県蒲郡市西浦町大山１７の１４,0533-57-3131,ryokan,34.7684221,137.173162
R1255,鳥羽シーサイドホテル,三重県鳥羽市安楽島町１０８４番地,0599-25-5151,ryokan,34.4789322,136.8519353
